Name	N duplicates	Raw 0	Raw 1	Raw 2	Raw 3	Raw 4	Raw 5	Raw 6	Raw 7	Raw 8	Raw 9	Raw 10	Raw 11	Raw 12	Raw 13	Raw 14	Raw 15	Raw 16	Ratio 0	Ratio 1	Ratio 2	Ratio 3	Ratio 4	Ratio 5	Ratio 6	Ratio 7	Ratio 8	Ratio 9	Ratio 10	Ratio 11	Ratio 12	Ratio 13	Ratio 14	Ratio 15	Ratio 16	Signal Quality	pEC50	Curve Slope	Curve Front	Curve Back	Curve Fold Change	Curve AUC	Curve RMSE	Curve R2	pEC50 Error	Curve Slope Error	Curve Front Error	Curve Back Error	Null Model	Null RMSE	Curve F_Value	Curve P_Value	Curve Log P_Value	Curve F_Value SAM Corrected	Curve Relevance Score	Curve Regulation
COLO-829_NPC-26	1	1.0	0.9889	0.9469	0.9068	0.9698	0.9117	0.9345	0.9403	0.9919	0.8959999999999999	0.9182	0.9233	0.8813	0.5649000000000001	0.8054000000000001	0.4902		1.0	0.9889	0.9469	0.9068	0.9698	0.9117	0.9345	0.9403	0.9919	0.8959999999999999	0.9182	0.9233	0.8813	0.5649000000000001	0.8054000000000001	0.4902		0.0	5.519054093877575	8.193257924379932	0.9391083214645453	0.632779470128087	-0.6602251677211567	0.879604669119977	0.06604004821687275	0.7819579808745503	0.29351650243771993	27.6546239208718	0.022026113858985546	0.054096737333146225	0.8771277777777777	0.1414465655662725	14.349745355095344	0.0001917096265319428	3.717356078855195	3.7424202272265843	1.4447733138465488	down
COR-L105_NPC-26	1	1.0	1.08	1.103	1.109	1.035	1.085	1.005	1.051	1.105	1.012	1.044	1.045	1.077	0.8422	1.026	0.8966	1.024	1.0	1.08	1.103	1.109	1.035	1.085	1.005	1.051	1.105	1.012	1.044	1.045	1.077	0.8422	1.026	0.8966	1.024	0.0	5.503522634860764	10.0	1.060709990793137	0.9479148624408434	-0.07717060649031293	1.0331380965973889	0.05094854850308568	0.4533842930250299	0.9364395101773264	92.90949133104225	0.016820880344305456	0.03365937875554048	1.0326541666666669	0.068917243585619	3.526444858013254	0.03955695591442249	1.4027771367016406	0.13465561429003184	4.3294448547417276e-05	not
COR-L47_NPC-26	1	1.0	0.9321	0.8576	0.9572	0.9993	0.904	1.005	1.154	1.3159999999999998	1.114	1.418	0.8992	0.9659	0.6502	0.7171	0.5832	0.1617	1.0	0.9321	0.8576	0.9572	0.9993	0.904	1.005	1.154	1.3159999999999998	1.114	1.418	0.8992	0.9659	0.6502	0.7171	0.5832	0.1617	0.0	4.79372734431982	1.197860141560154	1.0503229489737538	0.0001	-1.921231827071735	0.9340551919669389	0.15444269684858886	0.6946027257948251	0.8063854417509394	1.1834798125963504	0.0569848268929083	0.9843262991602089	0.9240958333333333	0.2795046851789232	9.669779671232158	0.0008290982464111024	3.081394003411027	5.958908782538573	2.199513603192897	down
COR-L88_NPC-26	1	1.0	1.1740000000000002	1.289	1.027	1.085	1.063	1.063	1.039	0.9531	1.325	1.006	1.123	1.327	1.048	0.9997	0.9298	1.216	1.0	1.1740000000000002	1.289	1.027	1.085	1.063	1.063	1.039	0.9531	1.325	1.006	1.123	1.327	1.048	0.9997	0.9298	1.216	0.0	8.44533712246466	10.0	1.192812731558844	1.085235578926499	0.11800825157079102	1.0965449783355166	0.12011859412578049	0.02446312779653581	1.890877842791076	132.8097619894325	0.09722395798270546	0.03810356153201561	1.1001625	0.12163293838581572	0.10783563511851374	1.0	-0.0	0.049845358238911605	-0.0	
COR-L95_NPC-26	1	1.0	0.9526	1.043	0.975	0.9828	0.9933	0.9884	1.062	0.9645	1.113	1.161	1.0759999999999998	0.9984	0.3972	0.5958	0.4458	0.5123	1.0	0.9526	1.043	0.975	0.9828	0.9933	0.9884	1.062	0.9645	1.113	1.161	1.0759999999999998	0.9984	0.3972	0.5958	0.4458	0.5123	0.0	5.477050860738682	10.0	1.0281854698649764	0.49028335794673933	-1.0283123028795815	0.8998477365294045	0.064530549243436	0.9253756019476503	0.18518519336316533	14.107273103187246	0.021304863622727748	0.042632945006197076	0.8968927083333332	0.23622592154344693	52.70256792811343	1.438786988911218e-07	6.842003498202436	10.943067735007755	3.3254467235796374	down
COV362_NPC-26	1	1.0	1.149	1.196	1.121	1.067	1.025	1.041	1.056	1.034	1.124	1.093	1.109	1.016	0.5631			0.05032	1.0	1.149	1.196	1.121	1.067	1.025	1.041	1.056	1.034	1.124	1.093	1.109	1.016	0.5631			0.05032	0.0	5.261379372789708	2.2000900119158224	1.0936796454385211	0.10952499432861088	-3.037761899668531	0.9052619700857962	0.061923053883085034	0.9523413064544326	0.07823642672467958	0.8728433316826534	0.022066884031256482	0.08039400962348543	0.9252269565217391	0.2882094418144588	77.48495484530872	1.1731337956701874e-07	6.930652453862638	35.540122925123015	5.315862839576359	down
COV434_NPC-26	1	1.0	1.002	0.9691	0.9264	0.8533	0.9701	0.978	1.007	0.9285	1.086	1.035	0.9988	0.9143	1.149	0.9943		1.115	1.0	1.002	0.9691	0.9264	0.8533	0.9701	0.978	1.007	0.9285	1.086	1.035	0.9988	0.9143	1.149	0.9943		1.115	0.0	5.459619275750744	10.0	0.9735978464125964	1.07504109923291	0.10439181564965909	0.9974101580773391	0.05936191198549315	0.34077252654293266	0.8303299719996285	55.74278249182527	0.019789594258687804	0.048517406224781554	0.996408510638298	0.07311887867148707	2.068806285068768	0.16697542128031428	0.777347452133418	0.18987010593322767	0.0019056415845965155	not
COV644_NPC-26	1	1.0	1.116	1.043	1.115	1.095	1.028	1.189	1.093	1.17	1.094	1.183	0.9923	1.034	1.096	0.7138			1.0	1.116	1.043	1.115	1.095	1.028	1.189	1.093	1.17	1.094	1.183	0.9923	1.034	1.096	0.7138			0.0	5.145834114558992	10.0	1.0938119105199862	0.7002461612882678	-0.48704701950171797	1.0790241533231546	0.05973558293522125	0.7099958082339431	161.3730490202828	9723.92033828962	0.020139108932764004	92.41352770062078	1.0707476190476188	0.11112201865282352	9.22673093526622	0.0017487093687230848	2.7572823632188332	2.2485793512449166	0.8389485449717692	
CW-2_CIL70	1	1.0	1.032	1.163	1.104	1.0759999999999998		1.078	1.016	0.9595	1.042	1.024	1.1840000000000002	1.22	1.027	0.9404	0.7733	0.9667	1.0	1.032	1.163	1.104	1.0759999999999998		1.078	1.016	0.9595	1.042	1.024	1.1840000000000002	1.22	1.027	0.9404	0.7733	0.9667	0.0	5.116331324564308	4.857398100957631	1.0778810415138724	0.8711583588964181	-0.1988822342781819	1.0450449265015354	0.07513197742000409	0.4705903772670159	0.22500276895184673	7.481508926089916	0.025211393488445494	0.06449012678966433	1.0419634620764553	0.10334039053258204	3.567467241048523	0.04148584755668988	1.3821000328371156	0.5334854055933692	0.08106483465294861	
CW-2_NPC-26	1	1.0	0.8779	0.8934000000000001	0.7902	0.7936	0.7733	0.8099	0.7554000000000001	0.7263	1.119	0.8811	1.039	1.178	0.9358	1.009	1.128	0.9452	1.0	0.8779	0.8934000000000001	0.7902	0.7936	0.7733	0.8099	0.7554000000000001	0.7263	1.119	0.8811	1.039	1.178	0.9358	1.009	1.128	0.9452	0.0	6.653728894535555	10.0	0.8106457390140496	1.0293653609454687	0.041755140510191996	0.9197323009273038	0.09090599651080647	0.5523863969039514	0.45634635230983267	31.545791036561802	0.0367611768903733	0.03930292776836264	0.9177864583333332	0.13591081742698352	5.249744289347216	0.010217883252285056	1.9906390637968396	0.04962991067349092	-0.0	
Caki-2_NPC-26	1	1.0	0.9968	1.007	1.017	1.01	0.9918	1.003	0.9866	0.98	0.9932	1.016	1.0	1.002	0.9933	0.9819	0.9877	0.9843	1.0	0.9968	1.007	1.017	1.01	0.9918	1.003	0.9866	0.98	0.9932	1.016	1.0	1.002	0.9933	0.9819	0.9877	0.9843	0.0	5.290318176984768	6.673295022812319	1.000273586253503	0.9849100187293894	-0.021936143802076705	0.9972423059281192	0.009165617844393568	0.2989009380011737	0.24071623409698964	81.35367567339848	0.00296373776310157	0.006953750961792023	0.997109375	0.010946429364491472	1.8119227380937948	0.21329144280161447	0.6710265679851132	0.013983728600840194	-0.0	not
Calu-1_NPC-26	1	1.0	0.9468	0.9577	0.9619	0.9687	0.9503	0.9758	0.9442	0.9843	0.9749	0.9686	0.9098	0.5769	0.8998999999999999	0.6408			1.0	0.9468	0.9577	0.9619	0.9687	0.9503	0.9758	0.9442	0.9843	0.9749	0.9686	0.9098	0.5769	0.8998999999999999	0.6408			0.0	5.867506420292672	10.0	0.9640660385454842	0.7185729346304827	-0.4767934972334535	0.9097491070138523	0.06433312087640526	0.7199478283283871	1.2195196868471276	227.32121316666513	0.022696846007302946	0.05286718214767207	0.9092380952380953	0.12157571573960142	9.642316291301666	0.0014694397659980544	2.832848211449695	2.24798029605235	0.8386965954630312	
Calu-3_NPC-26	1	1.0	0.7979	1.051	0.8801000000000001	0.9211	1.14	1.023	0.8388	0.8112	0.8815999999999999	0.8382999999999999		0.8683	0.6781	0.96	0.8294	1.071	1.0	0.7979	1.051	0.8801000000000001	0.9211	1.14	1.023	0.8388	0.8112	0.8815999999999999	0.8382999999999999		0.8683	0.6781	0.96	0.8294	1.071	0.0	7.2389656418645085	10.0	0.9738728999074303	0.8598063859924239	-0.217916269277258	0.9022225399990191	0.10370075546849374	0.21213747501880342	1.2754719708666276	92.03303251080112	0.04889776206531209	0.0423442470248767	0.9051056635221938	0.11702585049012805	1.094009644893345	0.4753447243965928	0.32299132173542694	0.3370810117134639	0.023318254892598284	
Calu-6_CIL70	1	1.0	1.026	1.04	0.9752	1.054	1.067	0.9911	1.057	0.9761	1.027	1.044	0.979	1.009	0.9199	0.7073	0.03395	0.03192	1.0	1.026	1.04	0.9752	1.054	1.067	0.9911	1.057	0.9761	1.027	1.044	0.979	1.009	0.9199	0.7073	0.03395	0.03192	0.0	4.928845835639109	4.01944064984022	1.0147655097178496	0.0001	-7.058998519610975	0.8954843414024056	0.038009487356926414	0.9858025697352031	0.027142766273320153	0.8780994193211736	0.011849707705885192	0.048773499697612556	0.8809677083333334	0.31900522199588505	295.1146322707851	8.425877483866224e-12	11.074384860004765	148.06604299406132	9.361066251261956	down
Calu-6_NPC-26	1	1.0	1.116	1.087	1.073	1.088	1.097	1.132	1.0759999999999998	1.086	1.103	1.06	1.089	1.04	1.064	1.015		1.07	1.0	1.116	1.087	1.073	1.088	1.097	1.132	1.0759999999999998	1.086	1.103	1.06	1.089	1.04	1.064	1.015		1.07	0.0	5.774704872896325	10.0	1.0885241119130469	1.0458509347341272	0.06467723873105513	1.0755343913625985	0.02946959150915603	0.21286414769440043	1.182043690485086	77.14421264966361	0.010262491465108754	0.019659082628431922	1.0761702127659574	0.033246496120652905	1.0910049831625783	0.4768945794133035	0.3215776139139416	0.07982720996120675	-0.0	not
Caov-3_CIL70	1	1.0	1.051	1.016	1.082	1.016	1.069	1.068	1.034	0.9969	1.077	1.032	1.09	1.136	0.9983	0.9597	0.8964	0.6034	1.0	1.051	1.016	1.082	1.016	1.069	1.068	1.034	0.9969	1.077	1.032	1.09	1.136	0.9983	0.9597	0.8964	0.6034	0.0	4.318589668350711	1.760428157120674	1.050828342876975	0.0001	-0.7149299155660558	1.0195821676023809	0.037308983816829046	0.893723766514716	0.9640414233409661	1.3584694077245998	0.012281660769229612	2.256939774156691	1.01145625	0.11451667873362441	35.79050785289269	1.1856196241423138e-06	5.926054620948598	6.13206152675138	2.2480855443998027	down
Caov-3_NPC-26	1	1.0	1.075	1.02	1.039	1.053	1.056	1.067	0.97	1.035	0.9633	0.9758	1.021	1.062	1.004	1.009		1.013	1.0	1.075	1.02	1.039	1.053	1.056	1.067	0.97	1.035	0.9633	0.9758	1.021	1.062	1.004	1.009		1.013	0.0	7.281938898455754	10.0	1.047692659939522	1.006776979836948	0.00974413446933512	1.021602909885156	0.028255524614046602	0.30380990608244407	0.9904519340815882	73.80401191183613	0.013323381570968258	0.011537536655410432	1.0227085106382978	0.03386409682560488	1.7455582956745779	0.23427183660853326	0.6302799177226016	0.0031227866653610165	-0.0	not
Capan-2_NPC-26	1	1.0	0.9567	0.9963	0.9467	1.005	1.01	0.9978	1.004	1.031	1.007	0.9992	0.9913	0.9511	0.8258	0.7746			1.0	0.9567	0.9963	0.9467	1.005	1.01	0.9978	1.004	1.031	1.007	0.9992	0.9913	0.9511	0.8258	0.7746			0.0	5.43603652995099	3.4079382858144225	0.9960599890858276	0.7698374357075415	-0.36402804977890824	0.9706653448231003	0.019526564152996105	0.9212248276843388	0.07382494340442508	1.380199508163086	0.006730530478246685	0.031302835112186206	0.9672345238095236	0.06957607918723235	43.86014511826595	1.7955348281459393e-06	5.745806166408196	2.7523005398904052	1.0431659455246602	not
ChaGo-K-1_NPC-26	1	1.0	1.111	1.095	1.166	1.193	1.143	1.164	1.128	1.167	1.133	1.167	1.151			0.6341		0.05957	1.0	1.111	1.095	1.166	1.193	1.143	1.164	1.128	1.167	1.133	1.167	1.151			0.6341		0.05957	0.0	4.982063891997956	1.504917706511599	1.144829162871336	0.0001	-2.9030992649999505	0.9879258524523057	0.05338924870653621	0.96826581618796	0.14528996735709573	0.7832977793097994	0.020765492415798503	0.2202862245008766	0.9909709105607548	0.30133144185389776	107.99344239984379	7.243664496264817e-08	7.140041673045327	43.359776485791585	5.3793187383494185	down
D-283MED_NPC-26	1	1.0	1.001	1.121	1.073	1.135	1.053	1.147	0.9776	0.9826	1.097	1.115	1.061	0.9566	0.8697	0.912	0.871		1.0	1.001	1.121	1.073	1.135	1.053	1.147	0.9776	0.9826	1.097	1.115	1.061	0.9566	0.8697	0.912	0.871		0.0	5.655834744368151	4.677346298021647	1.0688661045013261	0.8862981486514412	-0.17412605451103108	1.0274876902061207	0.05177137572327217	0.6551256268487797	0.15657390515782324	8.80065708766773	0.018120249827736738	0.036910325955411855	1.0262555555555555	0.08820765565967223	7.611628683716114	0.002911900061751751	2.5358235343639937	0.5726128612416893	0.09526119348484137	not
DAN-G_NPC-26	1	1.0	0.9115	0.9445	0.9031	0.909	0.9164	0.9198	0.9206	0.9142	0.9122	0.8889	0.8412999999999999	0.8558	0.6138	0.8848999999999999	0.56		1.0	0.9115	0.9445	0.9031	0.909	0.9164	0.9198	0.9206	0.9142	0.9122	0.8889	0.8412999999999999	0.8558	0.6138	0.8848999999999999	0.56		0.0	4.136219968293214	0.5891989381092112	0.9301730325562503	0.0001	-0.6562865336683062	0.868297049778863	0.0658472516254311	0.6548979747812363	6.900160359392172	0.8814699248530479	0.03861985826287934	5.402902860862581	0.8656055555555557	0.11212659835490406	7.59850407867428	0.002931971286919182	2.5328402870983098	2.624875124949727	1.0166595045961573	
DBTRG-05MG_CIL70	1	1.0	0.915	0.8976999999999999	0.9502	0.9813	0.8844	0.9257	0.9614	0.9726	1.008	1.014	1.025	0.9869	0.9945	0.9598	0.9614	0.8898999999999999	1.0	0.915	0.8976999999999999	0.9502	0.9813	0.8844	0.9257	0.9614	0.9726	1.008	1.014	1.025	0.9869	0.9945	0.9598	0.9614	0.8898999999999999	0.0	7.132508268596403	5.108747866678743	0.930174013463193	0.9808624027831048	-0.0278773282140408	0.9608206145294746	0.03794545137385565	0.21995964089992215	0.33679528819440524	32.771692524564855	0.017626230443187965	0.014814774170445454	0.9600197916666667	0.04296589475733405	1.1990049718365174	0.420895739864674	0.3758254699816699	0.020508218461945428	-0.0	not
DBTRG-05MG_NPC-26	1	1.0	1.004	0.994	0.9366	0.9734	0.9759	1.019	0.9257	0.9318	0.9766	0.9833	0.9856	0.9824	1.022	0.9938	0.9418	0.9955	1.0	1.004	0.994	0.9366	0.9734	0.9759	1.019	0.9257	0.9318	0.9766	0.9833	0.9856	0.9824	1.022	0.9938	0.9418	0.9955	0.0	8.592641377223941	10.0	1.002194386691586	0.9745143445075148	-0.037244673285628374	0.9765229306965304	0.026617565403484172	0.11449932556905618	2.8343649025524775	1047.8126958258301	0.022184257399124063	0.008425552559660566	0.9775927083333333	0.028316618124202837	0.559888825072896	0.8122560714168632	0.0903070337250709	0.028927815078321796	-0.0	not
DB_NPC-26	1	1.0	1.069	1.1	1.137	1.094	1.065	1.041	1.121	1.016	0.9994	1.003	1.016	0.9819	0.7676000000000001	0.8752	0.8534999999999999	0.8515999999999999	1.0	1.069	1.1	1.137	1.094	1.065	1.041	1.121	1.016	0.9994	1.003	1.016	0.9819	0.7676000000000001	0.8752	0.8534999999999999	0.8515999999999999	0.0	5.821095456900188	0.9762489783566118	1.0830968912989027	0.8230602015849298	-0.26317265874651347	1.0002758327290866	0.04741157077404661	0.7838929322177336	0.3483640324488571	0.630715913756662	0.02237444812359631	0.06203782763301584	1.0002770833333332	0.10199128043601342	15.417371905906915	9.23863748827149e-05	4.034392073688688	1.2411076478900405	0.39619126117906067	
DEL_CIL70	1	1.0	1.106	1.157	1.067	1.075	1.122	1.101	1.074	1.063	1.013	1.056	1.041	1.031	1.057	1.008	0.04155	0.02954	1.0	1.106	1.157	1.067	1.075	1.122	1.101	1.074	1.063	1.013	1.056	1.041	1.031	1.057	1.008	0.04155	0.02954	0.0	4.855182571666915	8.988069187544868	1.0705511748221903	0.020313543262379656	-5.61563272934146	0.9643760339558213	0.03766275662369573	0.9872830884529092	0.043926265531086056	2.5927717874102028	0.011514094157364227	0.043246209136886	0.9491354166666666	0.33402563544617747	330.0407195689804	4.431057580660355e-12	11.353492606366363	137.83694507739668	9.184244947580096	down
DEL_NPC-26	1	1.0	1.116	1.117	1.091	1.081	1.092	1.108	1.107	1.135	1.081	1.092		0.0859699999999999	0.03954	0.77	0.02305	0.04099	1.0	1.116	1.117	1.091	1.081	1.092	1.108	1.107	1.135	1.081	1.092		0.0859699999999999	0.03954	0.77	0.02305	0.04099	0.0	5.946864143489229	5.129950048371729	1.100088282314625	0.20327969049042582	-2.298461938909976	0.7929634285923388	0.16548133354966457	0.8639970173413055	0.591185953158631	11.089626726800951	0.06071994015808095	0.09662704669134403	0.7998135566369237	0.44886434776345036	25.430130698992706	1.2721179010443083e-05	4.89547263601459	13.620751834095259	3.6145373578303577	down
DK-MG_NPC-26	1	1.0	1.196	1.206	1.206	1.183	1.171	1.128	1.219	1.195	1.199	1.21	1.243	1.247	1.254	1.2919999999999998		1.269	1.0	1.196	1.206	1.206	1.183	1.171	1.128	1.219	1.195	1.199	1.21	1.243	1.247	1.254	1.2919999999999998		1.269	0.0	2.3979400086720375	0.07447556048545928	1.0061267304800883	1.653623729799981	0.3503780777886918	1.2178096368869449	0.025998332829188803	0.838750919149196	48.925596914811905	0.16715323956086675	0.030019717522943357	2.9319701513655216	1.2123936170212766	0.06571693925140004	21.557810691602164	2.8374579974330856e-05	4.547070558562891	2.0883382621085045	0.7860555072122598	
DLD-1_CIL70	1	1.0	0.8240999999999999	0.8858	0.8348	0.8271	0.8512000000000001	0.8876999999999999	0.8765999999999999	0.8237000000000001	0.8255	0.865	0.872	0.8922	0.8528	0.8423	0.8798999999999999	0.05779	1.0	0.8240999999999999	0.8858	0.8348	0.8271	0.8512000000000001	0.8876999999999999	0.8765999999999999	0.8237000000000001	0.8255	0.865	0.872	0.8922	0.8528	0.8423	0.8798999999999999	0.05779	0.0	4.541398331500824	10.0	0.8601598358762317	0.027305854503369243	-4.136981512949936	0.8334543388059201	0.04211827633596472	0.9530105919944146	56.298175079131376	3332.763162716802	0.01287419382053282	70.7965995433111	0.8178026041666667	0.19429917071990668	86.19605830232805	9.296881282914683e-09	8.031662714755182	45.27923057968019	6.480161193061635	down
DLD-1_NPC-26	1	1.0	0.987	1.004	1.012	0.9768	1.046	1.08	1.121	1.065	1.01	1.065	1.082	1.035	0.8127	1.051	1.002	1.0590000000000002	1.0	0.987	1.004	1.012	0.9768	1.046	1.08	1.121	1.065	1.01	1.065	1.082	1.035	0.8127	1.051	1.002	1.0590000000000002	0.0	5.562482536628541	10.0	1.0406475726190785	0.9807947977321593	-0.027976768087179582	1.0252367898637893	0.06066914126103474	0.1294179907876689	3.1601701813936014	791.9221112499815	0.02004505095604912	0.040003384297750175	1.0250520833333334	0.06503044303629756	0.6329992772288795	0.7615763907638039	0.11828652775374206	0.018739704989775004	-0.0	not
DMS 454_NPC-26	1	1.0	1.06	1.121	1.093	1.101	1.077	1.152	1.025	1.11	1.068	0.8602	0.9081	0.81	0.1898	0.1216		0.02866	1.0	1.06	1.121	1.093	1.101	1.077	1.152	1.025	1.11	1.068	0.8602	0.9081	0.81	0.1898	0.1216		0.02866	0.0	5.503214126638108	2.0803945876446805	1.0708069478201903	0.02228842347958271	-5.183146357901295	0.8143339780112575	0.07362357300081344	0.9605014936720773	0.0687702250019213	0.5603767449341418	0.026643560903787524	0.08084267458673897	0.8251491489361705	0.37188659963054177	98.05805088646797	1.2810329979236567e-08	7.892439683189284	56.35913434929775	6.638587853854531	down
DMS-114_NPC-26	1	1.0	0.8943000000000001	0.8639	0.9026	0.9096	0.8268000000000001	0.8528	0.9723	0.9623	1.01	0.9215	0.9524	0.9175	0.7892	0.774		0.9651	1.0	0.8943000000000001	0.8639	0.9026	0.9096	0.8268000000000001	0.8528	0.9723	0.9623	1.01	0.9215	0.9524	0.9175	0.7892	0.774		0.9651	0.0	5.514155190729684	10.0	0.9184991303751525	0.8444188657352101	-0.24396928361190814	0.9002166335984566	0.06139067401594563	0.19937716840325836	2.07187838274246	231.5561381717225	0.02046633253771502	0.05017289944672919	0.9011127659574468	0.06887471582125787	1.0347142648736742	0.5067754399925425	0.29518444062003185	0.35960853457787756	0.028511962789412332	
DMS-273_NPC-26	1	1.0	1.148	1.131	1.064	1.048	1.008	1.073	1.084	1.075	1.082	1.151	1.083	1.089	1.061	1.067	0.9772	1.032	1.0	1.148	1.131	1.064	1.048	1.008	1.073	1.084	1.075	1.082	1.151	1.083	1.089	1.061	1.067	0.9772	1.032	0.0	4.929855244012998	9.190000146942667	1.0812851657406717	1.005263708775491	0.007575421286075948	1.0723446170520443	0.04006668376184278	0.2556367825805269	1.2850072004972068	164.1687847301128	0.012251397593824905	0.04592036837137744	1.07145	0.04650382811566984	1.4753170698112659	0.30921447023566223	0.5097401907030846	0.0018644195887271688	-0.0	not
DMS-79_NPC-26	1	1.0	0.9726	0.9735	0.8415	1.05	0.8533	0.7020000000000001	0.7361	0.7309	0.9464	0.7432		0.9916	0.9205	0.6889	1.025	0.6984	1.0	0.9726	0.9735	0.8415	1.05	0.8533	0.7020000000000001	0.7361	0.7309	0.9464	0.7432		0.9916	0.9205	0.6889	1.025	0.6984	0.0	7.771778271519442	10.0	0.9588374725327908	0.8232898985268924	-0.2805275700441648	0.8577258537226616	0.10863588230683871	0.28071008167091116	2.0474905608017564	401.42314672546075	0.06272532044189004	0.03968694290625494	0.8618699152403609	0.12819929032475763	1.5703776751147853	0.2827944495045546	0.5485291188256329	0.5151378056115621	0.07465810509800151	
DND-41_NPC-26	1	1.0	1.113	1.028	1.029	0.8755	1.042	0.975	1.002	0.9782	0.9286	1.02	1.018	0.9728	0.9569	0.9559		1.007	1.0	1.113	1.028	1.029	0.8755	1.042	0.975	1.002	0.9782	0.9286	1.02	1.018	0.9728	0.9569	0.9559		1.007	0.0	8.29196342792926	9.995998211012953	1.0552374111284544	0.9781716066292571	-0.031840506688530515	0.9888867387554687	0.043278500626905095	0.29608932882149297	1.045878434773042	584.493958725301	0.029428062631706085	0.01502283828946064	0.9916723404255319	0.05163055164780167	1.6928417215942289	0.2478502753088574	0.6058105943499088	0.027654890212447585	-0.0	not
